0.000000E+00	9.357623E-14
1.000020E-05	9.366985E-14
2.000040E-05	9.376357E-14
3.000060E-05	9.385739E-14
4.000080E-05	9.395129E-14
5.000100E-05	9.404529E-14
6.000120E-05	9.413939E-14
7.000140E-05	9.423357E-14
8.000160E-05	9.432786E-14
9.000180E-05	9.442223E-14
1.000020E-04	9.451671E-14
1.100022E-04	9.461127E-14
1.200024E-04	9.470593E-14
1.300026E-04	9.480069E-14
1.400028E-04	9.489554E-14
1.500030E-04	9.499048E-14
1.600032E-04	9.508552E-14
1.700034E-04	9.518066E-14
1.800036E-04	9.527589E-14
1.900038E-04	9.537121E-14
2.000040E-04	9.546663E-14
2.100042E-04	9.556215E-14
2.200044E-04	9.565776E-14
2.300046E-04	9.575347E-14
2.400048E-04	9.584927E-14
2.500050E-04	9.594517E-14
2.600052E-04	9.604117E-14
2.700054E-04	9.613726E-14
2.800056E-04	9.623344E-14
2.900058E-04	9.632973E-14
3.000060E-04	9.642611E-14
3.100062E-04	9.652258E-14
3.200064E-04	9.661916E-14
3.300066E-04	9.671583E-14
3.400068E-04	9.681259E-14
3.500070E-04	9.690946E-14
3.600072E-04	9.700642E-14
3.700074E-04	9.710347E-14
3.800076E-04	9.720063E-14
3.900078E-04	9.729788E-14
4.000080E-04	9.739523E-14
4.100082E-04	9.749267E-14
4.200084E-04	9.759022E-14
4.300086E-04	9.768786E-14
4.400088E-04	9.778559E-14
4.500090E-04	9.788343E-14
4.600092E-04	9.798137E-14
4.700094E-04	9.807940E-14
4.800096E-04	9.817753E-14
4.900098E-04	9.827576E-14
5.000100E-04	9.837408E-14
5.100102E-04	9.847251E-14
5.200104E-04	9.857103E-14
5.300106E-04	9.866966E-14
5.400108E-04	9.876838E-14
5.500110E-04	9.886720E-14
5.600112E-04	9.896611E-14
5.700114E-04	9.906513E-14
5.800116E-04	9.916425E-14
5.900118E-04	9.926346E-14
6.000120E-04	9.936278E-14
6.100122E-04	9.946219E-14
6.200124E-04	9.956171E-14
6.300126E-04	9.966132E-14
6.400128E-04	9.976103E-14
6.500130E-04	9.986085E-14
6.600132E-04	9.996076E-14
6.700134E-04	1.000608E-13
6.800136E-04	1.001609E-13
6.900138E-04	1.002611E-13
7.000140E-04	1.003614E-13
7.100142E-04	1.004618E-13
7.200144E-04	1.005623E-13
7.300146E-04	1.006630E-13
7.400148E-04	1.007637E-13
7.500150E-04	1.008645E-13
7.600152E-04	1.009654E-13
7.700154E-04	1.010664E-13
7.800156E-04	1.011675E-13
7.900158E-04	1.012688E-13
8.000160E-04	1.013701E-13
8.100162E-04	1.014715E-13
8.200164E-04	1.015730E-13
8.300166E-04	1.016747E-13
8.400168E-04	1.017764E-13
8.500170E-04	1.018782E-13
8.600172E-04	1.019801E-13
8.700174E-04	1.020822E-13
8.800176E-04	1.021843E-13
8.900178E-04	1.022865E-13
9.000180E-04	1.023889E-13
9.100182E-04	1.024913E-13
9.200184E-04	1.025939E-13
9.300186E-04	1.026965E-13
9.400188E-04	1.027993E-13
9.500190E-04	1.029021E-13
9.600192E-04	1.030051E-13
9.700194E-04	1.031081E-13
9.800196E-04	1.032113E-13
9.900198E-04	1.033146E-13
1.000020E-03	1.034179E-13
1.010020E-03	1.035214E-13
1.020020E-03	1.036250E-13
1.030021E-03	1.037287E-13
1.040021E-03	1.038324E-13
1.050021E-03	1.039363E-13
1.060021E-03	1.040403E-13
1.070021E-03	1.041444E-13
1.080022E-03	1.042486E-13
1.090022E-03	1.043529E-13
1.100022E-03	1.044573E-13
1.110022E-03	1.045618E-13
1.120022E-03	1.046665E-13
1.130023E-03	1.047712E-13
1.140023E-03	1.048760E-13
1.150023E-03	1.049809E-13
1.160023E-03	1.050860E-13
1.170023E-03	1.051911E-13
1.180024E-03	1.052963E-13
1.190024E-03	1.054017E-13
1.200024E-03	1.055072E-13
1.210024E-03	1.056127E-13
1.220024E-03	1.057184E-13
1.230025E-03	1.058242E-13
1.240025E-03	1.059300E-13
1.250025E-03	1.060360E-13
1.260025E-03	1.061421E-13
1.270025E-03	1.062483E-13
1.280026E-03	1.063546E-13
1.290026E-03	1.064610E-13
1.300026E-03	1.065675E-13
1.310026E-03	1.066742E-13
1.320026E-03	1.067809E-13
1.330027E-03	1.068877E-13
1.340027E-03	1.069947E-13
1.350027E-03	1.071017E-13
1.360027E-03	1.072089E-13
1.370027E-03	1.073161E-13
1.380028E-03	1.074235E-13
1.390028E-03	1.075310E-13
1.400028E-03	1.076386E-13
1.410028E-03	1.077463E-13
1.420028E-03	1.078541E-13
1.430029E-03	1.079620E-13
1.440029E-03	1.080700E-13
1.450029E-03	1.081781E-13
1.460029E-03	1.082864E-13
1.470029E-03	1.083947E-13
1.480030E-03	1.085032E-13
1.490030E-03	1.086117E-13
1.500030E-03	1.087204E-13
1.510030E-03	1.088292E-13
1.520030E-03	1.089381E-13
1.530031E-03	1.090471E-13
1.540031E-03	1.091562E-13
1.550031E-03	1.092654E-13
1.560031E-03	1.093747E-13
1.570031E-03	1.094841E-13
1.580032E-03	1.095937E-13
1.590032E-03	1.097033E-13
1.600032E-03	1.098131E-13
1.610032E-03	1.099229E-13
1.620032E-03	1.100329E-13
1.630033E-03	1.101430E-13
1.640033E-03	1.102532E-13
1.650033E-03	1.103635E-13
1.660033E-03	1.104739E-13
1.670033E-03	1.105845E-13
1.680034E-03	1.106951E-13
1.690034E-03	1.108059E-13
1.700034E-03	1.109167E-13
1.710034E-03	1.110277E-13
1.720034E-03	1.111388E-13
1.730035E-03	1.112500E-13
1.740035E-03	1.113613E-13
1.750035E-03	1.114727E-13
1.760035E-03	1.115843E-13
1.770035E-03	1.116959E-13
1.780036E-03	1.118076E-13
1.790036E-03	1.119195E-13
1.800036E-03	1.120315E-13
1.810036E-03	1.121436E-13
1.820036E-03	1.122558E-13
1.830037E-03	1.123681E-13
1.840037E-03	1.124805E-13
1.850037E-03	1.125931E-13
1.860037E-03	1.127057E-13
1.870037E-03	1.128185E-13
1.880038E-03	1.129314E-13
1.890038E-03	1.130443E-13
1.900038E-03	1.131574E-13
1.910038E-03	1.132707E-13
1.920038E-03	1.133840E-13
1.930039E-03	1.134974E-13
1.940039E-03	1.136110E-13
1.950039E-03	1.137247E-13
1.960039E-03	1.138384E-13
1.970039E-03	1.139523E-13
1.980040E-03	1.140664E-13
1.990040E-03	1.141805E-13
2.000040E-03	1.142947E-13
2.010040E-03	1.144091E-13
2.020040E-03	1.145235E-13
2.030041E-03	1.146381E-13
2.040041E-03	1.147528E-13
2.050041E-03	1.148676E-13
2.060041E-03	1.149826E-13
2.070041E-03	1.150976E-13
2.080042E-03	1.152128E-13
2.090042E-03	1.153280E-13
2.100042E-03	1.154434E-13
2.110042E-03	1.155589E-13
2.120042E-03	1.156745E-13
2.130043E-03	1.157903E-13
2.140043E-03	1.159061E-13
2.150043E-03	1.160221E-13
2.160043E-03	1.161382E-13
2.170043E-03	1.162544E-13
2.180044E-03	1.163707E-13
2.190044E-03	1.164871E-13
2.200044E-03	1.166037E-13
2.210044E-03	1.167203E-13
2.220044E-03	1.168371E-13
2.230045E-03	1.169540E-13
2.240045E-03	1.170710E-13
2.250045E-03	1.171882E-13
2.260045E-03	1.173054E-13
2.270045E-03	1.174228E-13
2.280046E-03	1.175403E-13
2.290046E-03	1.176579E-13
2.300046E-03	1.177756E-13
2.310046E-03	1.178934E-13
2.320046E-03	1.180114E-13
2.330047E-03	1.181294E-13
2.340047E-03	1.182476E-13
2.350047E-03	1.183659E-13
2.360047E-03	1.184844E-13
2.370047E-03	1.186029E-13
2.380048E-03	1.187216E-13
2.390048E-03	1.188404E-13
2.400048E-03	1.189593E-13
2.410048E-03	1.190783E-13
2.420048E-03	1.191974E-13
2.430049E-03	1.193167E-13
2.440049E-03	1.194361E-13
2.450049E-03	1.195556E-13
2.460049E-03	1.196752E-13
2.470049E-03	1.197949E-13
2.480050E-03	1.199148E-13
2.490050E-03	1.200348E-13
2.500050E-03	1.201549E-13
2.510050E-03	1.202751E-13
2.520050E-03	1.203954E-13
2.530051E-03	1.205159E-13
2.540051E-03	1.206364E-13
2.550051E-03	1.207571E-13
2.560051E-03	1.208780E-13
2.570051E-03	1.209989E-13
2.580052E-03	1.211200E-13
2.590052E-03	1.212412E-13
2.600052E-03	1.213625E-13
2.610052E-03	1.214839E-13
2.620052E-03	1.216054E-13
2.630053E-03	1.217271E-13
2.640053E-03	1.218489E-13
2.650053E-03	1.219708E-13
2.660053E-03	1.220928E-13
2.670053E-03	1.222150E-13
2.680054E-03	1.223373E-13
2.690054E-03	1.224597E-13
2.700054E-03	1.225822E-13
2.710054E-03	1.227048E-13
2.720054E-03	1.228276E-13
2.730055E-03	1.229505E-13
2.740055E-03	1.230735E-13
2.750055E-03	1.231967E-13
2.760055E-03	1.233199E-13
2.770055E-03	1.234433E-13
2.780056E-03	1.235668E-13
2.790056E-03	1.236904E-13
2.800056E-03	1.238142E-13
2.810056E-03	1.239381E-13
2.820056E-03	1.240621E-13
2.830057E-03	1.241862E-13
2.840057E-03	1.243105E-13
2.850057E-03	1.244348E-13
2.860057E-03	1.245593E-13
2.870057E-03	1.246839E-13
2.880058E-03	1.248087E-13
2.890058E-03	1.249336E-13
2.900058E-03	1.250586E-13
2.910058E-03	1.251837E-13
2.920058E-03	1.253089E-13
2.930059E-03	1.254343E-13
2.940059E-03	1.255598E-13
2.950059E-03	1.256854E-13
2.960059E-03	1.258112E-13
2.970059E-03	1.259371E-13
2.980060E-03	1.260631E-13
2.990060E-03	1.261892E-13
3.000060E-03	1.263155E-13
3.010060E-03	1.264418E-13
3.020060E-03	1.265683E-13
3.030061E-03	1.266950E-13
3.040061E-03	1.268217E-13
3.050061E-03	1.269486E-13
3.060061E-03	1.270756E-13
3.070061E-03	1.272028E-13
3.080062E-03	1.273301E-13
3.090062E-03	1.274574E-13
3.100062E-03	1.275850E-13
3.110062E-03	1.277126E-13
3.120062E-03	1.278404E-13
3.130063E-03	1.279683E-13
3.140063E-03	1.280963E-13
3.150063E-03	1.282245E-13
3.160063E-03	1.283528E-13
3.170063E-03	1.284812E-13
3.180064E-03	1.286098E-13
3.190064E-03	1.287384E-13
3.200064E-03	1.288672E-13
3.210064E-03	1.289962E-13
3.220064E-03	1.291252E-13
3.230065E-03	1.292544E-13
3.240065E-03	1.293838E-13
3.250065E-03	1.295132E-13
3.260065E-03	1.296428E-13
3.270065E-03	1.297725E-13
3.280066E-03	1.299023E-13
3.290066E-03	1.300323E-13
3.300066E-03	1.301624E-13
3.310066E-03	1.302926E-13
3.320066E-03	1.304230E-13
3.330067E-03	1.305535E-13
3.340067E-03	1.306841E-13
3.350067E-03	1.308149E-13
3.360067E-03	1.309457E-13
3.370067E-03	1.310768E-13
3.380068E-03	1.312079E-13
3.390068E-03	1.313392E-13
3.400068E-03	1.314706E-13
3.410068E-03	1.316021E-13
3.420068E-03	1.317338E-13
3.430069E-03	1.318656E-13
3.440069E-03	1.319975E-13
3.450069E-03	1.321296E-13
3.460069E-03	1.322618E-13
3.470069E-03	1.323941E-13
3.480070E-03	1.325266E-13
3.490070E-03	1.326592E-13
3.500070E-03	1.327919E-13
3.510070E-03	1.329248E-13
3.520070E-03	1.330578E-13
3.530071E-03	1.331909E-13
3.540071E-03	1.333242E-13
3.550071E-03	1.334576E-13
3.560071E-03	1.335911E-13
3.570071E-03	1.337247E-13
3.580072E-03	1.338585E-13
3.590072E-03	1.339925E-13
3.600072E-03	1.341265E-13
3.610072E-03	1.342607E-13
3.620072E-03	1.343951E-13
3.630073E-03	1.345295E-13
3.640073E-03	1.346641E-13
3.650073E-03	1.347989E-13
3.660073E-03	1.349337E-13
3.670073E-03	1.350687E-13
3.680074E-03	1.352039E-13
3.690074E-03	1.353391E-13
3.700074E-03	1.354745E-13
3.710074E-03	1.356101E-13
3.720074E-03	1.357458E-13
3.730075E-03	1.358816E-13
3.740075E-03	1.360175E-13
3.750075E-03	1.361536E-13
3.760075E-03	1.362899E-13
3.770075E-03	1.364262E-13
3.780076E-03	1.365627E-13
3.790076E-03	1.366993E-13
3.800076E-03	1.368361E-13
3.810076E-03	1.369730E-13
3.820076E-03	1.371101E-13
3.830077E-03	1.372473E-13
3.840077E-03	1.373846E-13
3.850077E-03	1.375220E-13
3.860077E-03	1.376596E-13
3.870077E-03	1.377974E-13
3.880078E-03	1.379352E-13
3.890078E-03	1.380732E-13
3.900078E-03	1.382114E-13
3.910078E-03	1.383497E-13
3.920078E-03	1.384881E-13
3.930079E-03	1.386266E-13
3.940079E-03	1.387653E-13
3.950079E-03	1.389042E-13
3.960079E-03	1.390431E-13
3.970079E-03	1.391823E-13
3.980080E-03	1.393215E-13
3.990080E-03	1.394609E-13
4.000080E-03	1.396004E-13
4.010080E-03	1.397401E-13
4.020080E-03	1.398799E-13
4.030081E-03	1.400199E-13
4.040081E-03	1.401600E-13
4.050081E-03	1.403002E-13
4.060081E-03	1.404406E-13
4.070081E-03	1.405811E-13
4.080082E-03	1.407218E-13
4.090082E-03	1.408625E-13
4.100082E-03	1.410035E-13
4.110082E-03	1.411446E-13
4.120082E-03	1.412858E-13
4.130083E-03	1.414271E-13
4.140083E-03	1.415686E-13
4.150083E-03	1.417103E-13
4.160083E-03	1.418521E-13
4.170083E-03	1.419940E-13
4.180084E-03	1.421361E-13
4.190084E-03	1.422783E-13
4.200084E-03	1.424206E-13
4.210084E-03	1.425631E-13
4.220084E-03	1.427058E-13
4.230085E-03	1.428485E-13
4.240085E-03	1.429915E-13
4.250085E-03	1.431345E-13
4.260085E-03	1.432777E-13
4.270085E-03	1.434211E-13
4.280086E-03	1.435646E-13
4.290086E-03	1.437082E-13
4.300086E-03	1.438520E-13
4.310086E-03	1.439959E-13
4.320086E-03	1.441400E-13
4.330087E-03	1.442842E-13
4.340087E-03	1.444286E-13
4.350087E-03	1.445731E-13
4.360087E-03	1.447177E-13
4.370087E-03	1.448625E-13
4.380088E-03	1.450075E-13
4.390088E-03	1.451525E-13
4.400088E-03	1.452978E-13
4.410088E-03	1.454431E-13
4.420088E-03	1.455887E-13
4.430089E-03	1.457343E-13
4.440089E-03	1.458801E-13
4.450089E-03	1.460261E-13
4.460089E-03	1.461722E-13
4.470089E-03	1.463184E-13
4.480090E-03	1.464648E-13
4.490090E-03	1.466114E-13
4.500090E-03	1.467581E-13
4.510090E-03	1.469049E-13
4.520090E-03	1.470519E-13
4.530091E-03	1.471990E-13
4.540091E-03	1.473463E-13
4.550091E-03	1.474937E-13
4.560091E-03	1.476413E-13
4.570091E-03	1.477890E-13
4.580092E-03	1.479369E-13
4.590092E-03	1.480849E-13
4.600092E-03	1.482330E-13
4.610092E-03	1.483813E-13
4.620092E-03	1.485298E-13
4.630093E-03	1.486784E-13
4.640093E-03	1.488272E-13
4.650093E-03	1.489761E-13
4.660093E-03	1.491251E-13
4.670093E-03	1.492743E-13
4.680094E-03	1.494237E-13
4.690094E-03	1.495732E-13
4.700094E-03	1.497228E-13
4.710094E-03	1.498726E-13
4.720094E-03	1.500226E-13
4.730095E-03	1.501727E-13
4.740095E-03	1.503229E-13
4.750095E-03	1.504733E-13
4.760095E-03	1.506239E-13
4.770095E-03	1.507746E-13
4.780096E-03	1.509254E-13
4.790096E-03	1.510764E-13
4.800096E-03	1.512276E-13
4.810096E-03	1.513789E-13
4.820096E-03	1.515304E-13
4.830097E-03	1.516820E-13
4.840097E-03	1.518337E-13
4.850097E-03	1.519856E-13
4.860097E-03	1.521377E-13
4.870097E-03	1.522899E-13
4.880098E-03	1.524423E-13
4.890098E-03	1.525948E-13
4.900098E-03	1.527475E-13
4.910098E-03	1.529003E-13
4.920098E-03	1.530533E-13
4.930099E-03	1.532064E-13
4.940099E-03	1.533597E-13
4.950099E-03	1.535132E-13
4.960099E-03	1.536668E-13
4.970099E-03	1.538205E-13
4.980100E-03	1.539744E-13
4.990100E-03	1.541285E-13
5.000100E-03	1.542827E-13
5.010100E-03	1.544370E-13
5.020100E-03	1.545915E-13
5.030101E-03	1.547462E-13
5.040101E-03	1.549010E-13
5.050101E-03	1.550560E-13
5.060101E-03	1.552112E-13
5.070101E-03	1.553665E-13
5.080102E-03	1.555219E-13
5.090102E-03	1.556775E-13
5.100102E-03	1.558333E-13
5.110102E-03	1.559892E-13
5.120102E-03	1.561452E-13
5.130103E-03	1.563015E-13
5.140103E-03	1.564579E-13
5.150103E-03	1.566144E-13
5.160103E-03	1.567711E-13
5.170103E-03	1.569279E-13
5.180104E-03	1.570850E-13
5.190104E-03	1.572421E-13
5.200104E-03	1.573994E-13
5.210104E-03	1.575569E-13
5.220104E-03	1.577146E-13
5.230105E-03	1.578724E-13
5.240105E-03	1.580303E-13
5.250105E-03	1.581884E-13
5.260105E-03	1.583467E-13
5.270105E-03	1.585051E-13
5.280106E-03	1.586637E-13
5.290106E-03	1.588225E-13
5.300106E-03	1.589814E-13
5.310106E-03	1.591404E-13
5.320106E-03	1.592997E-13
5.330107E-03	1.594590E-13
5.340107E-03	1.596186E-13
5.350107E-03	1.597783E-13
5.360107E-03	1.599381E-13
5.370107E-03	1.600982E-13
5.380108E-03	1.602583E-13
5.390108E-03	1.604187E-13
5.400108E-03	1.605792E-13
5.410108E-03	1.607398E-13
5.420108E-03	1.609007E-13
5.430109E-03	1.610617E-13
5.440109E-03	1.612228E-13
5.450109E-03	1.613841E-13
5.460109E-03	1.615456E-13
5.470109E-03	1.617072E-13
5.480110E-03	1.618690E-13
5.490110E-03	1.620310E-13
5.500110E-03	1.621931E-13
5.510110E-03	1.623553E-13
5.520110E-03	1.625178E-13
5.530111E-03	1.626804E-13
5.540111E-03	1.628432E-13
5.550111E-03	1.630061E-13
5.560111E-03	1.631692E-13
5.570111E-03	1.633324E-13
5.580112E-03	1.634958E-13
5.590112E-03	1.636594E-13
5.600112E-03	1.638232E-13
5.610112E-03	1.639871E-13
5.620112E-03	1.641511E-13
5.630113E-03	1.643154E-13
5.640113E-03	1.644798E-13
5.650113E-03	1.646444E-13
5.660113E-03	1.648091E-13
5.670113E-03	1.649740E-13
5.680114E-03	1.651390E-13
5.690114E-03	1.653043E-13
5.700114E-03	1.654697E-13
5.710114E-03	1.656352E-13
5.720114E-03	1.658009E-13
5.730115E-03	1.659668E-13
5.740115E-03	1.661329E-13
5.750115E-03	1.662991E-13
5.760115E-03	1.664655E-13
5.770115E-03	1.666320E-13
5.780116E-03	1.667987E-13
5.790116E-03	1.669656E-13
5.800116E-03	1.671327E-13
5.810116E-03	1.672999E-13
5.820116E-03	1.674673E-13
5.830117E-03	1.676348E-13
5.840117E-03	1.678026E-13
5.850117E-03	1.679705E-13
5.860117E-03	1.681385E-13
5.870117E-03	1.683067E-13
5.880118E-03	1.684751E-13
5.890118E-03	1.686437E-13
5.900118E-03	1.688124E-13
5.910118E-03	1.689813E-13
5.920118E-03	1.691504E-13
5.930119E-03	1.693196E-13
5.940119E-03	1.694890E-13
5.950119E-03	1.696586E-13
5.960119E-03	1.698284E-13
5.970119E-03	1.699983E-13
5.980120E-03	1.701684E-13
5.990120E-03	1.703386E-13
6.000120E-03	1.705091E-13
6.010120E-03	1.706797E-13
6.020120E-03	1.708504E-13
6.030121E-03	1.710214E-13
6.040121E-03	1.711925E-13
6.050121E-03	1.713638E-13
6.060121E-03	1.715352E-13
6.070121E-03	1.717068E-13
6.080122E-03	1.718786E-13
6.090122E-03	1.720506E-13
6.100122E-03	1.722227E-13
6.110122E-03	1.723950E-13
6.120122E-03	1.725675E-13
6.130123E-03	1.727402E-13
6.140123E-03	1.729130E-13
6.150123E-03	1.730860E-13
6.160123E-03	1.732592E-13
6.170123E-03	1.734325E-13
6.180124E-03	1.736061E-13
6.190124E-03	1.737798E-13
6.200124E-03	1.739536E-13
